Current Disposal Year;Current Disposal Month;Current Disposal Month Name;Gender;Age Group;Ethnicity (4+1);Offence Group;Current Disposal;Offence Count
2020;3;March;Male;Youth;Black;Sexual Offences;No Further Action;18
2020;3;March;Male;Youth;Black;Sexual Offences;Prosecution;1
2020;3;March;Male;Youth;Black;Weapons;No Further Action;109
2020;3;March;Male;Youth;Black;Weapons;Other Disposals;2
2020;3;March;Male;Youth;Black;Weapons;Out of Court;1
2020;3;March;Male;Youth;Black;Weapons;Prosecution;51
2020;3;March;Male;Youth;Not Recorded;Assault;No Further Action;1
2020;3;March;Male;Youth;Not Recorded;Drug Possession;No Further Action;1
2020;3;March;Male;Youth;Not Recorded;Other Offence;No Further Action;6
2020;3;March;Male;Youth;Not Recorded;Other Offence;To Court;1
2020;3;March;Male;Youth;Not Recorded;Robbery;No Further Action;2
2020;3;March;Male;Youth;Not Recorded;Weapons;No Further Action;1
2020;3;March;Male;Youth;Other ;Assault;No Further Action;7
2020;3;March;Male;Youth;Other ;Assault;Prosecution;2
2020;3;March;Male;Youth;Other ;Drug Possession;No Further Action;10
2020;3;March;Male;Youth;Other ;Drug Possession;Prosecution;3
2020;3;March;Male;Youth;Other ;Drug Supply;No Further Action;5
2020;3;March;Male;Youth;Other ;Drug Supply;Prosecution;1
2020;3;March;Male;Youth;Other ;Drugs - Other;No Further Action;1
2020;3;March;Male;Youth;Other ;Other Offence;No Further Action;15
2020;3;March;Male;Youth;Other ;Other Offence;Other Disposals;2
2020;3;March;Male;Youth;Other ;Other Offence;Prosecution;7
2020;3;March;Male;Youth;Other ;Other Offence;To Court;1
2020;3;March;Male;Youth;Other ;Robbery;No Further Action;12
2020;3;March;Male;Youth;Other ;Robbery;Prosecution;6
2020;3;March;Male;Youth;Other ;Sexual Offences;No Further Action;1
2020;3;March;Male;Youth;Other ;Weapons;No Further Action;5
2020;3;March;Male;Youth;Other ;Weapons;Prosecution;2
2020;3;March;Male;Youth;White;Assault;No Further Action;79
2020;3;March;Male;Youth;White;Assault;Other Disposals;2
2020;3;March;Male;Youth;White;Assault;Out of Court;1
2020;3;March;Male;Youth;White;Assault;Prosecution;22
2020;3;March;Male;Youth;White;Drug Possession;No Further Action;70
2020;3;March;Male;Youth;White;Drug Possession;Other Disposals;4
2020;3;March;Male;Youth;White;Drug Possession;Out of Court;1
2020;3;March;Male;Youth;White;Drug Possession;Prosecution;34
2020;3;March;Male;Youth;White;Drug Supply;No Further Action;31
2020;3;March;Male;Youth;White;Drug Supply;Other Disposals;1
2020;3;March;Male;Youth;White;Drug Supply;Prosecution;4
2020;3;March;Male;Youth;White;Drugs - Other;No Further Action;5
2020;3;March;Male;Youth;White;Drugs - Other;Prosecution;3
2020;3;March;Male;Youth;White;Murder;No Further Action;5
2020;3;March;Male;Youth;White;Murder;Prosecution;2
2020;3;March;Male;Youth;White;Other Offence;No Further Action;245
2020;3;March;Male;Youth;White;Other Offence;Other Disposals;19
2020;3;March;Male;Youth;White;Other Offence;Prosecution;91
2020;3;March;Male;Youth;White;Other Offence;To Court;18
2020;3;March;Male;Youth;White;Robbery;No Further Action;65
2020;3;March;Male;Youth;White;Robbery;Other Disposals;3
2020;3;March;Male;Youth;White;Robbery;Prosecution;17
2020;3;March;Male;Youth;White;Sexual Offences;No Further Action;12
2020;3;March;Male;Youth;White;Sexual Offences;Prosecution;2
2020;3;March;Male;Youth;White;Weapons;No Further Action;42
2020;3;March;Male;Youth;White;Weapons;Other Disposals;2
2020;3;March;Male;Youth;White;Weapons;Out of Court;2
2020;3;March;Male;Youth;White;Weapons;Prosecution;31
2020;4;April;Female;Adult;Asian;Assault;No Further Action;80
2020;4;April;Female;Adult;Asian;Assault;Out of Court;4
2020;4;April;Female;Adult;Asian;Assault;Prosecution;12
2020;4;April;Female;Adult;Asian;Assault;Released Under Investigation;1
2020;4;April;Female;Adult;Asian;Drug Possession;No Further Action;3
2020;4;April;Female;Adult;Asian;Drug Possession;Out of Court;3
2020;4;April;Female;Adult;Asian;Drug Possession;Prosecution;6
2020;4;April;Female;Adult;Asian;Drug Supply;No Further Action;6
2020;4;April;Female;Adult;Asian;Drug Supply;Prosecution;2
2020;4;April;Female;Adult;Asian;Drugs - Other;No Further Action;2
2020;4;April;Female;Adult;Asian;Drugs - Other;Prosecution;1
2020;4;April;Female;Adult;Asian;Murder;No Further Action;2
2020;4;April;Female;Adult;Asian;Other Offence;No Further Action;83
2020;4;April;Female;Adult;Asian;Other Offence;Other Disposals;3
2020;4;April;Female;Adult;Asian;Other Offence;Out of Court;8
2020;4;April;Female;Adult;Asian;Other Offence;Prosecution;19
2020;4;April;Female;Adult;Asian;Other Offence;Released Under Investigation;1
2020;4;April;Female;Adult;Asian;Other Offence;To Court;3
2020;4;April;Female;Adult;Asian;Sexual Offences;No Further Action;5
2020;4;April;Female;Adult;Asian;Weapons;No Further Action;5
2020;4;April;Female;Adult;Asian;Weapons;Prosecution;3
2020;4;April;Female;Adult;Black;Assault;No Further Action;157
2020;4;April;Female;Adult;Black;Assault;Other Disposals;4
2020;4;April;Female;Adult;Black;Assault;Out of Court;5
2020;4;April;Female;Adult;Black;Assault;Prosecution;52
2020;4;April;Female;Adult;Black;Drug Possession;No Further Action;18
2020;4;April;Female;Adult;Black;Drug Possession;Out of Court;5
2020;4;April;Female;Adult;Black;Drug Possession;Prosecution;19
2020;4;April;Female;Adult;Black;Drug Possession;Released Under Investigation;1
2020;4;April;Female;Adult;Black;Drug Supply;No Further Action;21
2020;4;April;Female;Adult;Black;Drug Supply;Prosecution;5
2020;4;April;Female;Adult;Black;Drug Supply;Released Under Investigation;1
2020;4;April;Female;Adult;Black;Drugs - Other;No Further Action;5
2020;4;April;Female;Adult;Black;Drugs - Other;Prosecution;10
2020;4;April;Female;Adult;Black;Murder;No Further Action;4
2020;4;April;Female;Adult;Black;Other Offence;No Further Action;194
2020;4;April;Female;Adult;Black;Other Offence;Other Disposals;19
2020;4;April;Female;Adult;Black;Other Offence;Out of Court;17
2020;4;April;Female;Adult;Black;Other Offence;Prosecution;92
2020;4;April;Female;Adult;Black;Other Offence;Released Under Investigation;3
2020;4;April;Female;Adult;Black;Other Offence;To Court;30
2020;4;April;Female;Adult;Black;Robbery;No Further Action;3
2020;4;April;Female;Adult;Black;Robbery;Prosecution;5
2020;4;April;Female;Adult;Black;Sexual Offences;No Further Action;6
2020;4;April;Female;Adult;Black;Sexual Offences;Prosecution;2
2020;4;April;Female;Adult;Black;Sexual Offences;Released Under Investigation;1
2020;4;April;Female;Adult;Black;Weapons;No Further Action;26
2020;4;April;Female;Adult;Black;Weapons;Prosecution;9
2020;4;April;Female;Adult;Not Recorded;Assault;No Further Action;13
2020;4;April;Female;Adult;Not Recorded;Assault;Prosecution;6
2020;4;April;Female;Adult;Not Recorded;Other Offence;No Further Action;9
2020;4;April;Female;Adult;Not Recorded;Other Offence;Other Disposals;1
2020;4;April;Female;Adult;Not Recorded;Other Offence;Out of Court;1
2020;4;April;Female;Adult;Not Recorded;Other Offence;Prosecution;6
2020;4;April;Female;Adult;Other ;Assault;No Further Action;9
2020;4;April;Female;Adult;Other ;Assault;Prosecution;4
2020;4;April;Female;Adult;Other ;Drug Possession;No Further Action;3
2020;4;April;Female;Adult;Other ;Drug Possession;Out of Court;1
2020;4;April;Female;Adult;Other ;Drug Supply;No Further Action;1
2020;4;April;Female;Adult;Other ;Drug Supply;Prosecution;1
2020;4;April;Female;Adult;Other ;Drugs - Other;No Further Action;1
2020;4;April;Female;Adult;Other ;Other Offence;No Further Action;17
2020;4;April;Female;Adult;Other ;Other Offence;Prosecution;5
2020;4;April;Female;Adult;Other ;Other Offence;To Court;2
2020;4;April;Female;Adult;White;Assault;No Further Action;338
2020;4;April;Female;Adult;White;Assault;Other Disposals;2
2020;4;April;Female;Adult;White;Assault;Out of Court;25
2020;4;April;Female;Adult;White;Assault;Prosecution;107
2020;4;April;Female;Adult;White;Assault;Released Under Investigation;1
2020;4;April;Female;Adult;White;Drug Possession;No Further Action;30
2020;4;April;Female;Adult;White;Drug Possession;Out of Court;16
2020;4;April;Female;Adult;White;Drug Possession;Prosecution;39
2020;4;April;Female;Adult;White;Drug Supply;No Further Action;36
2020;4;April;Female;Adult;White;Drug Supply;Prosecution;5
2020;4;April;Female;Adult;White;Drug Supply;Released Under Investigation;1
2020;4;April;Female;Adult;White;Drugs - Other;No Further Action;9
2020;4;April;Female;Adult;White;Drugs - Other;Prosecution;5
2020;4;April;Female;Adult;White;Drugs - Other;Released Under Investigation;1
2020;4;April;Female;Adult;White;Murder;No Further Action;5
2020;4;April;Female;Adult;White;Other Offence;No Further Action;543
2020;4;April;Female;Adult;White;Other Offence;Other Disposals;51
2020;4;April;Female;Adult;White;Other Offence;Out of Court;33
2020;4;April;Female;Adult;White;Other Offence;Prosecution;335
2020;4;April;Female;Adult;White;Other Offence;Released Under Investigation;2
2020;4;April;Female;Adult;White;Other Offence;To Court;55
2020;4;April;Female;Adult;White;Robbery;No Further Action;8
2020;4;April;Female;Adult;White;Robbery;Prosecution;2
2020;4;April;Female;Adult;White;Sexual Offences;No Further Action;11
2020;4;April;Female;Adult;White;Sexual Offences;Out of Court;1
2020;4;April;Female;Adult;White;Sexual Offences;Prosecution;2
2020;4;April;Female;Adult;White;Weapons;No Further Action;26
2020;4;April;Female;Adult;White;Weapons;Prosecution;4
2020;4;April;Female;Not Recorded;White;Other Offence;No Further Action;1
2020;4;April;Female;Youth;Asian;Assault;No Further Action;3
2020;4;April;Female;Youth;Asian;Other Offence;No Further Action;2
2020;4;April;Female;Youth;Asian;Robbery;Prosecution;1
2020;4;April;Female;Youth;Black;Assault;No Further Action;26
2020;4;April;Female;Youth;Black;Assault;Other Disposals;1
2020;4;April;Female;Youth;Black;Assault;Out of Court;1
2020;4;April;Female;Youth;Black;Assault;Prosecution;7
2020;4;April;Female;Youth;Black;Drug Possession;No Further Action;1
2020;4;April;Female;Youth;Black;Drug Possession;Prosecution;2
2020;4;April;Female;Youth;Black;Drug Supply;No Further Action;2
2020;4;April;Female;Youth;Black;Other Offence;No Further Action;29
2020;4;April;Female;Youth;Black;Other Offence;Out of Court;2
2020;4;April;Female;Youth;Black;Other Offence;Prosecution;6
2020;4;April;Female;Youth;Black;Other Offence;To Court;4
2020;4;April;Female;Youth;Black;Robbery;No Further Action;7
2020;4;April;Female;Youth;Black;Robbery;Prosecution;6
2020;4;April;Female;Youth;Black;Sexual Offences;No Further Action;1
2020;4;April;Female;Youth;Black;Sexual Offences;Released Under Investigation;1
2020;4;April;Female;Youth;Black;Weapons;No Further Action;8
2020;4;April;Female;Youth;Black;Weapons;Prosecution;3
2020;4;April;Female;Youth;Not Recorded;Assault;No Further Action;2
2020;4;April;Female;Youth;Not Recorded;Assault;Prosecution;3
2020;4;April;Female;Youth;Not Recorded;Other Offence;No Further Action;2
2020;4;April;Female;Youth;Not Recorded;Other Offence;Prosecution;2
2020;4;April;Female;Youth;Other ;Assault;No Further Action;1
2020;4;April;Female;Youth;Other ;Other Offence;No Further Action;1
2020;4;April;Female;Youth;White;Assault;No Further Action;38
2020;4;April;Female;Youth;White;Assault;Prosecution;10
2020;4;April;Female;Youth;White;Drug Possession;No Further Action;11
2020;4;April;Female;Youth;White;Drug Possession;Out of Court;1
2020;4;April;Female;Youth;White;Drug Possession;Prosecution;1
2020;4;April;Female;Youth;White;Drug Supply;No Further Action;3
2020;4;April;Female;Youth;White;Drug Supply;Prosecution;1
2020;4;April;Female;Youth;White;Drugs - Other;No Further Action;1
2020;4;April;Female;Youth;White;Drugs - Other;Prosecution;1
2020;4;April;Female;Youth;White;Other Offence;No Further Action;63
2020;4;April;Female;Youth;White;Other Offence;Other Disposals;2
2020;4;April;Female;Youth;White;Other Offence;Prosecution;14
2020;4;April;Female;Youth;White;Robbery;No Further Action;9
2020;4;April;Female;Youth;White;Robbery;Prosecution;1
2020;4;April;Female;Youth;White;Sexual Offences;Out of Court;1
2020;4;April;Female;Youth;White;Sexual Offences;Released Under Investigation;1
2020;4;April;Female;Youth;White;Weapons;No Further Action;4
2020;4;April;Female;Youth;White;Weapons;Out of Court;1
2020;4;April;Male;Adult;Asian;Assault;No Further Action;502
2020;4;April;Male;Adult;Asian;Assault;Other Disposals;3
2020;4;April;Male;Adult;Asian;Assault;Out of Court;21
2020;4;April;Male;Adult;Asian;Assault;Prosecution;121
2020;4;April;Male;Adult;Asian;Assault;Released Under Investigation;1
2020;4;April;Male;Adult;Asian;Drug Possession;No Further Action;87
2020;4;April;Male;Adult;Asian;Drug Possession;Out of Court;44
2020;4;April;Male;Adult;Asian;Drug Possession;Prosecution;129
2020;4;April;Male;Adult;Asian;Drug Supply;No Further Action;125
2020;4;April;Male;Adult;Asian;Drug Supply;Other Disposals;1
2020;4;April;Male;Adult;Asian;Drug Supply;Out of Court;1
2020;4;April;Male;Adult;Asian;Drug Supply;Prosecution;31
2020;4;April;Male;Adult;Asian;Drug Supply;Released Under Investigation;1
2020;4;April;Male;Adult;Asian;Drugs - Other;No Further Action;54
2020;4;April;Male;Adult;Asian;Drugs - Other;Other Disposals;1
2020;4;April;Male;Adult;Asian;Drugs - Other;Prosecution;25
2020;4;April;Male;Adult;Asian;Murder;No Further Action;10
2020;4;April;Male;Adult;Asian;Murder;Prosecution;3
2020;4;April;Male;Adult;Asian;Other Offence;No Further Action;754
2020;4;April;Male;Adult;Asian;Other Offence;Other Disposals;65
2020;4;April;Male;Adult;Asian;Other Offence;Out of Court;51
2020;4;April;Male;Adult;Asian;Other Offence;Prosecution;379
2020;4;April;Male;Adult;Asian;Other Offence;Released Under Investigation;1
2020;4;April;Male;Adult;Asian;Other Offence;To Court;60
2020;4;April;Male;Adult;Asian;Robbery;No Further Action;24
2020;4;April;Male;Adult;Asian;Robbery;Prosecution;11
2020;4;April;Male;Adult;Asian;Sexual Offences;No Further Action;132
2020;4;April;Male;Adult;Asian;Sexual Offences;Other Disposals;3
2020;4;April;Male;Adult;Asian;Sexual Offences;Prosecution;26
2020;4;April;Male;Adult;Asian;Sexual Offences;Released Under Investigation;4
2020;4;April;Male;Adult;Asian;Weapons;No Further Action;74
2020;4;April;Male;Adult;Asian;Weapons;Out of Court;2
2020;4;April;Male;Adult;Asian;Weapons;Prosecution;46
2020;4;April;Male;Adult;Black;Assault;No Further Action;789
2020;4;April;Male;Adult;Black;Assault;Other Disposals;11
2020;4;April;Male;Adult;Black;Assault;Out of Court;14
2020;4;April;Male;Adult;Black;Assault;Prosecution;312
2020;4;April;Male;Adult;Black;Drug Possession;No Further Action;230
2020;4;April;Male;Adult;Black;Drug Possession;Other Disposals;6
2020;4;April;Male;Adult;Black;Drug Possession;Out of Court;95
2020;4;April;Male;Adult;Black;Drug Possession;Prosecution;376
2020;4;April;Male;Adult;Black;Drug Possession;Released Under Investigation;2
2020;4;April;Male;Adult;Black;Drug Supply;No Further Action;351
2020;4;April;Male;Adult;Black;Drug Supply;Other Disposals;3
2020;4;April;Male;Adult;Black;Drug Supply;Out of Court;3
2020;4;April;Male;Adult;Black;Drug Supply;Prosecution;129
2020;4;April;Male;Adult;Black;Drug Supply;Released Under Investigation;9
2020;4;April;Male;Adult;Black;Drugs - Other;No Further Action;119
2020;4;April;Male;Adult;Black;Drugs - Other;Other Disposals;3
2020;4;April;Male;Adult;Black;Drugs - Other;Prosecution;78
2020;4;April;Male;Adult;Black;Drugs - Other;Released Under Investigation;1
2020;4;April;Male;Adult;Black;Murder;No Further Action;55
2020;4;April;Male;Adult;Black;Murder;Other Disposals;3
2020;4;April;Male;Adult;Black;Murder;Prosecution;11
2020;4;April;Male;Adult;Black;Murder;Released Under Investigation;1
2020;4;April;Male;Adult;Black;Other Offence;No Further Action;1.507
2020;4;April;Male;Adult;Black;Other Offence;Other Disposals;196
2020;4;April;Male;Adult;Black;Other Offence;Out of Court;102
2020;4;April;Male;Adult;Black;Other Offence;Prosecution;832
2020;4;April;Male;Adult;Black;Other Offence;Released Under Investigation;3
2020;4;April;Male;Adult;Black;Other Offence;To Court;138
2020;4;April;Male;Adult;Black;Robbery;No Further Action;110
2020;4;April;Male;Adult;Black;Robbery;Other Disposals;1
2020;4;April;Male;Adult;Black;Robbery;Prosecution;36
2020;4;April;Male;Adult;Black;Sexual Offences;No Further Action;177
2020;4;April;Male;Adult;Black;Sexual Offences;Other Disposals;5
2020;4;April;Male;Adult;Black;Sexual Offences;Out of Court;2
2020;4;April;Male;Adult;Black;Sexual Offences;Prosecution;33
2020;4;April;Male;Adult;Black;Sexual Offences;Released Under Investigation;4
2020;4;April;Male;Adult;Black;Weapons;No Further Action;294
2020;4;April;Male;Adult;Black;Weapons;Other Disposals;3
2020;4;April;Male;Adult;Black;Weapons;Out of Court;3
2020;4;April;Male;Adult;Black;Weapons;Prosecution;165
2020;4;April;Male;Adult;Black;Weapons;To Court;1
2020;4;April;Male;Adult;Not Recorded;Assault;No Further Action;28
2020;4;April;Male;Adult;Not Recorded;Assault;Out of Court;1
2020;4;April;Male;Adult;Not Recorded;Assault;Prosecution;14
2020;4;April;Male;Adult;Not Recorded;Drug Possession;No Further Action;5
2020;4;April;Male;Adult;Not Recorded;Drug Possession;Other Disposals;1
2020;4;April;Male;Adult;Not Recorded;Drug Possession;Out of Court;1
2020;4;April;Male;Adult;Not Recorded;Drug Possession;Prosecution;6
2020;4;April;Male;Adult;Not Recorded;Drug Supply;No Further Action;3
