Arrest Year;Arrest Month;Arrest Month Name;Gender;Age Group;Ethnicity (4+1);First Arrest Offnece;Domestic Abuse Flag;Arrest Count
2023;3;March;Female;Adult;White;Driving;Yes;4
2023;3;March;Female;Adult;White;Drugs;No;31
2023;3;March;Female;Adult;White;Drugs;Yes;8
2023;3;March;Female;Adult;White;Immigration;No;11
2023;3;March;Female;Adult;White;Murder;Yes;1
2023;3;March;Female;Adult;White;Offensive Weapons;No;19
2023;3;March;Female;Adult;White;Offensive Weapons;Yes;7
2023;3;March;Female;Adult;White;Other Offence;No;175
2023;3;March;Female;Adult;White;Other Offence;Yes;78
2023;3;March;Female;Adult;White;Robbery;No;4
2023;3;March;Female;Adult;White;Robbery;Yes;1
2023;3;March;Female;Adult;White;Sexual Offences;No;2
2023;3;March;Female;Adult;White;Sexual Offences;Yes;3
2023;3;March;Female;Adult;White;Theft;No;62
2023;3;March;Female;Adult;White;Theft;Yes;24
2023;3;March;Female;Youth;Asian;Assault;Yes;1
2023;3;March;Female;Youth;Black;Assault;No;4
2023;3;March;Female;Youth;Black;Assault;Yes;11
2023;3;March;Female;Youth;Black;Burglary;No;1
2023;3;March;Female;Youth;Black;Burglary;Yes;2
2023;3;March;Female;Youth;Black;Drugs;No;1
2023;3;March;Female;Youth;Black;Offensive Weapons;No;2
2023;3;March;Female;Youth;Black;Offensive Weapons;Yes;1
2023;3;March;Female;Youth;Black;Other Offence;No;6
2023;3;March;Female;Youth;Black;Other Offence;Yes;2
2023;3;March;Female;Youth;Black;Robbery;No;9
2023;3;March;Female;Youth;Black;Robbery;Yes;2
2023;3;March;Female;Youth;Black;Theft;Yes;2
2023;3;March;Female;Youth;Not Recorded;Assault;No;4
2023;3;March;Female;Youth;Not Recorded;Assault;Yes;3
2023;3;March;Female;Youth;Not Recorded;Offensive Weapons;No;1
2023;3;March;Female;Youth;Not Recorded;Offensive Weapons;Yes;1
2023;3;March;Female;Youth;Not Recorded;Other Offence;No;3
2023;3;March;Female;Youth;Not Recorded;Robbery;No;4
2023;3;March;Female;Youth;Not Recorded;Robbery;Yes;2
2023;3;March;Female;Youth;Not Recorded;Sexual Offences;Yes;1
2023;3;March;Female;Youth;Not Recorded;Theft;No;2
2023;3;March;Female;Youth;Not Recorded;Theft;Yes;1
2023;3;March;Female;Youth;White;Assault;No;10
2023;3;March;Female;Youth;White;Assault;Yes;7
2023;3;March;Female;Youth;White;Burglary;No;1
2023;3;March;Female;Youth;White;Driving;No;1
2023;3;March;Female;Youth;White;Offensive Weapons;No;3
2023;3;March;Female;Youth;White;Offensive Weapons;Yes;2
2023;3;March;Female;Youth;White;Other Offence;No;8
2023;3;March;Female;Youth;White;Other Offence;Yes;4
2023;3;March;Female;Youth;White;Robbery;No;5
2023;3;March;Female;Youth;White;Sexual Offences;No;1
2023;3;March;Female;Youth;White;Theft;No;5
2023;3;March;Female;Youth;White;Theft;Yes;1
2023;3;March;Male;Adult;Asian;Assault;No;52
2023;3;March;Male;Adult;Asian;Assault;Yes;238
2023;3;March;Male;Adult;Asian;Burglary;No;14
2023;3;March;Male;Adult;Asian;Burglary;Yes;6
2023;3;March;Male;Adult;Asian;Driving;No;45
2023;3;March;Male;Adult;Asian;Driving;Yes;7
2023;3;March;Male;Adult;Asian;Drugs;No;96
2023;3;March;Male;Adult;Asian;Drugs;Yes;21
2023;3;March;Male;Adult;Asian;Immigration;No;39
2023;3;March;Male;Adult;Asian;Immigration;Yes;11
2023;3;March;Male;Adult;Asian;Murder;No;4
2023;3;March;Male;Adult;Asian;Offensive Weapons;No;28
2023;3;March;Male;Adult;Asian;Offensive Weapons;Yes;6
2023;3;March;Male;Adult;Asian;Other Offence;No;239
2023;3;March;Male;Adult;Asian;Other Offence;Yes;223
2023;3;March;Male;Adult;Asian;Robbery;No;23
2023;3;March;Male;Adult;Asian;Robbery;Yes;3
2023;3;March;Male;Adult;Asian;Sexual Offences;No;56
2023;3;March;Male;Adult;Asian;Sexual Offences;Yes;59
2023;3;March;Male;Adult;Asian;Theft;No;39
2023;3;March;Male;Adult;Asian;Theft;Yes;14
2023;3;March;Male;Adult;Black;Assault;No;131
2023;3;March;Male;Adult;Black;Assault;Yes;289
2023;3;March;Male;Adult;Black;Burglary;No;50
2023;3;March;Male;Adult;Black;Burglary;Yes;15
2023;3;March;Male;Adult;Black;Driving;No;73
2023;3;March;Male;Adult;Black;Driving;Yes;15
2023;3;March;Male;Adult;Black;Drugs;No;252
2023;3;March;Male;Adult;Black;Drugs;Yes;57
2023;3;March;Male;Adult;Black;Immigration;No;8
2023;3;March;Male;Adult;Black;Immigration;Yes;2
2023;3;March;Male;Adult;Black;Murder;No;17
2023;3;March;Male;Adult;Black;Murder;Yes;3
2023;3;March;Male;Adult;Black;Offensive Weapons;No;196
2023;3;March;Male;Adult;Black;Offensive Weapons;Yes;53
2023;3;March;Male;Adult;Black;Other Offence;No;617
2023;3;March;Male;Adult;Black;Other Offence;Yes;311
2023;3;March;Male;Adult;Black;Robbery;No;79
2023;3;March;Male;Adult;Black;Robbery;Yes;26
2023;3;March;Male;Adult;Black;Sexual Offences;No;74
2023;3;March;Male;Adult;Black;Sexual Offences;Yes;46
2023;3;March;Male;Adult;Black;Theft;No;86
2023;3;March;Male;Adult;Black;Theft;Yes;28
2023;3;March;Male;Adult;Not Recorded;Assault;No;59
2023;3;March;Male;Adult;Not Recorded;Assault;Yes;184
2023;3;March;Male;Adult;Not Recorded;Burglary;No;22
2023;3;March;Male;Adult;Not Recorded;Burglary;Yes;9
2023;3;March;Male;Adult;Not Recorded;Driving;No;31
2023;3;March;Male;Adult;Not Recorded;Driving;Yes;13
2023;3;March;Male;Adult;Not Recorded;Drugs;No;88
2023;3;March;Male;Adult;Not Recorded;Drugs;Yes;24
2023;3;March;Male;Adult;Not Recorded;Immigration;No;83
2023;3;March;Male;Adult;Not Recorded;Immigration;Yes;16
2023;3;March;Male;Adult;Not Recorded;Murder;No;2
2023;3;March;Male;Adult;Not Recorded;Murder;Yes;1
2023;3;March;Male;Adult;Not Recorded;Offensive Weapons;No;34
2023;3;March;Male;Adult;Not Recorded;Offensive Weapons;Yes;12
2023;3;March;Male;Adult;Not Recorded;Other Offence;No;192
2023;3;March;Male;Adult;Not Recorded;Other Offence;Yes;122
2023;3;March;Male;Adult;Not Recorded;Robbery;No;19
2023;3;March;Male;Adult;Not Recorded;Robbery;Yes;3
2023;3;March;Male;Adult;Not Recorded;Sexual Offences;No;63
2023;3;March;Male;Adult;Not Recorded;Sexual Offences;Yes;33
2023;3;March;Male;Adult;Not Recorded;Theft;No;45
2023;3;March;Male;Adult;Not Recorded;Theft;Yes;11
2023;3;March;Male;Adult;Other ;Assault;No;13
2023;3;March;Male;Adult;Other ;Assault;Yes;25
2023;3;March;Male;Adult;Other ;Burglary;No;2
2023;3;March;Male;Adult;Other ;Burglary;Yes;1
2023;3;March;Male;Adult;Other ;Driving;No;5
2023;3;March;Male;Adult;Other ;Driving;Yes;3
2023;3;March;Male;Adult;Other ;Drugs;No;12
2023;3;March;Male;Adult;Other ;Drugs;Yes;1
2023;3;March;Male;Adult;Other ;Immigration;No;9
2023;3;March;Male;Adult;Other ;Immigration;Yes;4
2023;3;March;Male;Adult;Other ;Murder;No;2
2023;3;March;Male;Adult;Other ;Offensive Weapons;No;5
2023;3;March;Male;Adult;Other ;Offensive Weapons;Yes;2
2023;3;March;Male;Adult;Other ;Other Offence;No;29
2023;3;March;Male;Adult;Other ;Other Offence;Yes;18
2023;3;March;Male;Adult;Other ;Robbery;No;1
2023;3;March;Male;Adult;Other ;Sexual Offences;No;9
2023;3;March;Male;Adult;Other ;Sexual Offences;Yes;4
2023;3;March;Male;Adult;Other ;Theft;No;6
2023;3;March;Male;Adult;Other ;Theft;Yes;5
2023;3;March;Male;Adult;White;Assault;No;198
2023;3;March;Male;Adult;White;Assault;Yes;479
2023;3;March;Male;Adult;White;Burglary;No;112
2023;3;March;Male;Adult;White;Burglary;Yes;32
2023;3;March;Male;Adult;White;Driving;No;104
2023;3;March;Male;Adult;White;Driving;Yes;22
2023;3;March;Male;Adult;White;Drugs;No;262
2023;3;March;Male;Adult;White;Drugs;Yes;53
2023;3;March;Male;Adult;White;Immigration;No;65
2023;3;March;Male;Adult;White;Immigration;Yes;12
2023;3;March;Male;Adult;White;Murder;No;11
2023;3;March;Male;Adult;White;Murder;Yes;6
2023;3;March;Male;Adult;White;Offensive Weapons;No;126
2023;3;March;Male;Adult;White;Offensive Weapons;Yes;40
2023;3;March;Male;Adult;White;Other Offence;No;897
2023;3;March;Male;Adult;White;Other Offence;Yes;581
2023;3;March;Male;Adult;White;Robbery;No;45
2023;3;March;Male;Adult;White;Robbery;Yes;12
2023;3;March;Male;Adult;White;Sexual Offences;No;106
2023;3;March;Male;Adult;White;Sexual Offences;Yes;88
2023;3;March;Male;Adult;White;Theft;No;175
2023;3;March;Male;Adult;White;Theft;Yes;76
2023;3;March;Male;Not Recorded;Asian;Other Offence;Yes;1
2023;3;March;Male;Not Recorded;Black;Other Offence;No;1
2023;3;March;Male;Not Recorded;White;Other Offence;Yes;1
2023;3;March;Male;Youth;Asian;Assault;No;6
2023;3;March;Male;Youth;Asian;Burglary;No;1
2023;3;March;Male;Youth;Asian;Drugs;No;2
2023;3;March;Male;Youth;Asian;Drugs;Yes;1
2023;3;March;Male;Youth;Asian;Murder;No;2
2023;3;March;Male;Youth;Asian;Offensive Weapons;No;9
2023;3;March;Male;Youth;Asian;Offensive Weapons;Yes;1
2023;3;March;Male;Youth;Asian;Other Offence;No;7
2023;3;March;Male;Youth;Asian;Other Offence;Yes;1
2023;3;March;Male;Youth;Asian;Robbery;No;2
2023;3;March;Male;Youth;Asian;Robbery;Yes;1
2023;3;March;Male;Youth;Black;Assault;No;20
2023;3;March;Male;Youth;Black;Assault;Yes;11
2023;3;March;Male;Youth;Black;Burglary;No;12
2023;3;March;Male;Youth;Black;Burglary;Yes;3
2023;3;March;Male;Youth;Black;Driving;No;3
2023;3;March;Male;Youth;Black;Driving;Yes;1
2023;3;March;Male;Youth;Black;Drugs;No;14
2023;3;March;Male;Youth;Black;Drugs;Yes;4
2023;3;March;Male;Youth;Black;Murder;No;2
2023;3;March;Male;Youth;Black;Offensive Weapons;No;69
2023;3;March;Male;Youth;Black;Offensive Weapons;Yes;11
2023;3;March;Male;Youth;Black;Other Offence;No;52
2023;3;March;Male;Youth;Black;Other Offence;Yes;15
2023;3;March;Male;Youth;Black;Robbery;No;75
2023;3;March;Male;Youth;Black;Robbery;Yes;18
2023;3;March;Male;Youth;Black;Sexual Offences;No;4
2023;3;March;Male;Youth;Black;Theft;No;10
2023;3;March;Male;Youth;Black;Theft;Yes;1
2023;3;March;Male;Youth;Not Recorded;Assault;No;7
2023;3;March;Male;Youth;Not Recorded;Assault;Yes;6
2023;3;March;Male;Youth;Not Recorded;Burglary;No;4
2023;3;March;Male;Youth;Not Recorded;Burglary;Yes;3
2023;3;March;Male;Youth;Not Recorded;Driving;No;1
2023;3;March;Male;Youth;Not Recorded;Drugs;No;3
2023;3;March;Male;Youth;Not Recorded;Drugs;Yes;1
2023;3;March;Male;Youth;Not Recorded;Murder;No;1
2023;3;March;Male;Youth;Not Recorded;Offensive Weapons;No;10
2023;3;March;Male;Youth;Not Recorded;Offensive Weapons;Yes;4
2023;3;March;Male;Youth;Not Recorded;Other Offence;No;16
2023;3;March;Male;Youth;Not Recorded;Other Offence;Yes;4
2023;3;March;Male;Youth;Not Recorded;Robbery;No;25
2023;3;March;Male;Youth;Not Recorded;Robbery;Yes;2
2023;3;March;Male;Youth;Not Recorded;Sexual Offences;No;4
2023;3;March;Male;Youth;Not Recorded;Sexual Offences;Yes;2
2023;3;March;Male;Youth;Not Recorded;Theft;No;6
2023;3;March;Male;Youth;Other ;Driving;No;1
2023;3;March;Male;Youth;Other ;Drugs;No;2
2023;3;March;Male;Youth;Other ;Offensive Weapons;No;1
2023;3;March;Male;Youth;Other ;Other Offence;No;1
2023;3;March;Male;Youth;Other ;Robbery;No;6
2023;3;March;Male;Youth;Other ;Robbery;Yes;1
2023;3;March;Male;Youth;Other ;Theft;No;1
2023;3;March;Male;Youth;White;Assault;No;20
2023;3;March;Male;Youth;White;Assault;Yes;2
2023;3;March;Male;Youth;White;Burglary;No;11
2023;3;March;Male;Youth;White;Burglary;Yes;4
2023;3;March;Male;Youth;White;Driving;No;4
2023;3;March;Male;Youth;White;Drugs;No;8
2023;3;March;Male;Youth;White;Drugs;Yes;3
2023;3;March;Male;Youth;White;Murder;No;1
2023;3;March;Male;Youth;White;Offensive Weapons;No;19
2023;3;March;Male;Youth;White;Offensive Weapons;Yes;5
2023;3;March;Male;Youth;White;Other Offence;No;29
2023;3;March;Male;Youth;White;Other Offence;Yes;4
2023;3;March;Male;Youth;White;Robbery;No;36
2023;3;March;Male;Youth;White;Robbery;Yes;8
2023;3;March;Male;Youth;White;Sexual Offences;No;5
2023;3;March;Male;Youth;White;Sexual Offences;Yes;2
2023;3;March;Male;Youth;White;Theft;No;13
2023;3;March;Male;Youth;White;Theft;Yes;2
2023;3;March;Not Recorded;Adult;Asian;Assault;No;1
2023;3;March;Not Recorded;Adult;Asian;Offensive Weapons;No;1
2023;3;March;Not Recorded;Adult;Asian;Other Offence;No;1
2023;3;March;Not Recorded;Adult;Black;Assault;Yes;1
2023;3;March;Not Recorded;Adult;Black;Driving;No;1
2023;3;March;Not Recorded;Adult;Black;Drugs;No;1
2023;3;March;Not Recorded;Adult;Black;Other Offence;No;4
2023;3;March;Not Recorded;Adult;Black;Theft;No;1
2023;3;March;Not Recorded;Adult;Not Recorded;Assault;No;2
2023;3;March;Not Recorded;Adult;Not Recorded;Assault;Yes;7
2023;3;March;Not Recorded;Adult;Not Recorded;Driving;No;1
2023;3;March;Not Recorded;Adult;Not Recorded;Drugs;No;6
2023;3;March;Not Recorded;Adult;Not Recorded;Drugs;Yes;1
2023;3;March;Not Recorded;Adult;Not Recorded;Immigration;No;3
2023;3;March;Not Recorded;Adult;Not Recorded;Offensive Weapons;No;2
2023;3;March;Not Recorded;Adult;Not Recorded;Other Offence;No;19
2023;3;March;Not Recorded;Adult;Not Recorded;Other Offence;Yes;9
2023;3;March;Not Recorded;Adult;Not Recorded;Robbery;No;1
2023;3;March;Not Recorded;Adult;Not Recorded;Sexual Offences;No;2
2023;3;March;Not Recorded;Adult;Not Recorded;Theft;No;3
2023;3;March;Not Recorded;Adult;Other ;Assault;Yes;1
2023;3;March;Not Recorded;Adult;Other ;Driving;Yes;1
2023;3;March;Not Recorded;Adult;White;Assault;No;2
2023;3;March;Not Recorded;Adult;White;Assault;Yes;2
2023;3;March;Not Recorded;Adult;White;Driving;No;1
2023;3;March;Not Recorded;Adult;White;Drugs;No;1
2023;3;March;Not Recorded;Adult;White;Drugs;Yes;1
2023;3;March;Not Recorded;Adult;White;Offensive Weapons;No;1
2023;3;March;Not Recorded;Adult;White;Other Offence;No;4
2023;3;March;Not Recorded;Adult;White;Other Offence;Yes;1
2023;3;March;Not Recorded;Adult;White;Theft;No;1
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Assault;No;3
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Burglary;Yes;1
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Driving;No;1
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Other Offence;No;2
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Sexual Offences;No;1
2023;3;March;Not Recorded;Not Recorded;Not Recorded;Theft;Yes;1
2023;3;March;Not Recorded;Youth;Black;Robbery;No;2
2023;3;March;Not Recorded;Youth;Not Recorded;Assault;No;2
2023;3;March;Not Recorded;Youth;Not Recorded;Assault;Yes;1
2023;3;March;Not Recorded;Youth;Not Recorded;Offensive Weapons;No;1
2023;3;March;Not Recorded;Youth;Not Recorded;Other Offence;No;2
2023;3;March;Not Recorded;Youth;Not Recorded;Theft;No;1
2023;3;March;Not Recorded;Youth;White;Other Offence;No;1
2023;3;March;Not Recorded;Youth;White;Theft;No;1
2023;3;March;Other ;Adult;Asian;Other Offence;Yes;1
2023;3;March;Other ;Adult;Asian;Sexual Offences;No;1
2023;3;March;Other ;Adult;Black;Offensive Weapons;No;1
2023;3;March;Other ;Adult;Not Recorded;Assault;No;2
2023;3;March;Other ;Adult;Not Recorded;Drugs;No;1
2023;3;March;Other ;Adult;Not Recorded;Other Offence;No;4
2023;3;March;Other ;Adult;White;Other Offence;No;3
2023;3;March;Other ;Youth;Not Recorded;Assault;No;1
2023;4;April;Female;Adult;Asian;Assault;No;4
2023;4;April;Female;Adult;Asian;Assault;Yes;47
2023;4;April;Female;Adult;Asian;Burglary;No;1
2023;4;April;Female;Adult;Asian;Driving;No;1
2023;4;April;Female;Adult;Asian;Driving;Yes;1
2023;4;April;Female;Adult;Asian;Drugs;No;3
2023;4;April;Female;Adult;Asian;Immigration;No;5
2023;4;April;Female;Adult;Asian;Offensive Weapons;No;6
2023;4;April;Female;Adult;Asian;Other Offence;No;16
2023;4;April;Female;Adult;Asian;Other Offence;Yes;17
2023;4;April;Female;Adult;Asian;Theft;No;2
2023;4;April;Female;Adult;Black;Assault;No;32
2023;4;April;Female;Adult;Black;Assault;Yes;62
2023;4;April;Female;Adult;Black;Burglary;No;6
2023;4;April;Female;Adult;Black;Burglary;Yes;1
2023;4;April;Female;Adult;Black;Driving;No;2
2023;4;April;Female;Adult;Black;Driving;Yes;2
2023;4;April;Female;Adult;Black;Drugs;No;12
2023;4;April;Female;Adult;Black;Drugs;Yes;2
2023;4;April;Female;Adult;Black;Immigration;Yes;1
2023;4;April;Female;Adult;Black;Offensive Weapons;No;8
2023;4;April;Female;Adult;Black;Offensive Weapons;Yes;2
2023;4;April;Female;Adult;Black;Other Offence;No;83
2023;4;April;Female;Adult;Black;Other Offence;Yes;50
2023;4;April;Female;Adult;Black;Robbery;No;3
2023;4;April;Female;Adult;Black;Sexual Offences;No;3
2023;4;April;Female;Adult;Black;Sexual Offences;Yes;5
2023;4;April;Female;Adult;Black;Theft;No;15
2023;4;April;Female;Adult;Black;Theft;Yes;6
2023;4;April;Female;Adult;Not Recorded;Assault;No;14
2023;4;April;Female;Adult;Not Recorded;Assault;Yes;41
2023;4;April;Female;Adult;Not Recorded;Burglary;Yes;1
2023;4;April;Female;Adult;Not Recorded;Driving;No;13
2023;4;April;Female;Adult;Not Recorded;Driving;Yes;2
2023;4;April;Female;Adult;Not Recorded;Drugs;No;9
2023;4;April;Female;Adult;Not Recorded;Drugs;Yes;5
2023;4;April;Female;Adult;Not Recorded;Immigration;No;7
2023;4;April;Female;Adult;Not Recorded;Immigration;Yes;1
2023;4;April;Female;Adult;Not Recorded;Murder;No;1
2023;4;April;Female;Adult;Not Recorded;Murder;Yes;2
2023;4;April;Female;Adult;Not Recorded;Offensive Weapons;No;6
2023;4;April;Female;Adult;Not Recorded;Other Offence;No;24
2023;4;April;Female;Adult;Not Recorded;Other Offence;Yes;22
2023;4;April;Female;Adult;Not Recorded;Robbery;Yes;2
2023;4;April;Female;Adult;Not Recorded;Sexual Offences;No;1
2023;4;April;Female;Adult;Not Recorded;Theft;No;7
2023;4;April;Female;Adult;Not Recorded;Theft;Yes;8
2023;4;April;Female;Adult;Other ;Assault;No;1
2023;4;April;Female;Adult;Other ;Assault;Yes;6
2023;4;April;Female;Adult;Other ;Driving;No;1
2023;4;April;Female;Adult;Other ;Drugs;Yes;1
2023;4;April;Female;Adult;Other ;Offensive Weapons;No;2
2023;4;April;Female;Adult;Other ;Other Offence;Yes;2
2023;4;April;Female;Adult;Other ;Theft;No;1
2023;4;April;Female;Adult;Other ;Theft;Yes;1
2023;4;April;Female;Adult;White;Assault;No;49
2023;4;April;Female;Adult;White;Assault;Yes;125
2023;4;April;Female;Adult;White;Burglary;No;15
2023;4;April;Female;Adult;White;Burglary;Yes;3
2023;4;April;Female;Adult;White;Driving;No;17
2023;4;April;Female;Adult;White;Driving;Yes;2
2023;4;April;Female;Adult;White;Drugs;No;21
2023;4;April;Female;Adult;White;Drugs;Yes;7
2023;4;April;Female;Adult;White;Immigration;No;3
2023;4;April;Female;Adult;White;Immigration;Yes;3
2023;4;April;Female;Adult;White;Offensive Weapons;No;22
2023;4;April;Female;Adult;White;Offensive Weapons;Yes;3
2023;4;April;Female;Adult;White;Other Offence;No;136
2023;4;April;Female;Adult;White;Other Offence;Yes;107
2023;4;April;Female;Adult;White;Robbery;No;6
2023;4;April;Female;Adult;White;Sexual Offences;No;1
2023;4;April;Female;Adult;White;Sexual Offences;Yes;4
2023;4;April;Female;Adult;White;Theft;No;58
2023;4;April;Female;Adult;White;Theft;Yes;12
2023;4;April;Female;Not Recorded;White;Other Offence;No;1
2023;4;April;Female;Youth;Asian;Assault;Yes;2
2023;4;April;Female;Youth;Asian;Other Offence;Yes;1
2023;4;April;Female;Youth;Black;Assault;No;3
2023;4;April;Female;Youth;Black;Assault;Yes;3
2023;4;April;Female;Youth;Black;Burglary;No;1
2023;4;April;Female;Youth;Black;Drugs;No;1
2023;4;April;Female;Youth;Black;Drugs;Yes;1
2023;4;April;Female;Youth;Black;Murder;Yes;1
2023;4;April;Female;Youth;Black;Offensive Weapons;No;4
2023;4;April;Female;Youth;Black;Offensive Weapons;Yes;1
2023;4;April;Female;Youth;Black;Other Offence;No;12
2023;4;April;Female;Youth;Black;Other Offence;Yes;4
2023;4;April;Female;Youth;Black;Robbery;No;5
2023;4;April;Female;Youth;Black;Theft;No;5
2023;4;April;Female;Youth;Black;Theft;Yes;2
2023;4;April;Female;Youth;Not Recorded;Assault;No;6
2023;4;April;Female;Youth;Not Recorded;Assault;Yes;4
2023;4;April;Female;Youth;Not Recorded;Burglary;No;1
2023;4;April;Female;Youth;Not Recorded;Immigration;No;1
